TU_name	TU_start_site	TU_end_site	Length	TU_Direction	Coding_start	Coding_end	Include_essential_gene_or_not	Included_gene_number	leaderless_gene_check	included_genes	TSS_peak	TSS_extention_end	elongation_check_start_site	elongation_check_end_site	elongation_check_length	Selected_for_coding_TU_or_not
TU_1985	3662059	3662963	904	+	3662059	3663705	ES	leaderless_TSS	1	RVBD_3280	3662059	3662352	3662525	3662963	439	selected
TU_1986	3662973	3664915	1942	+	3663686	3664884	ES	non_leaderless	2	RVBD_3281:RVBD_3282	3662973	3663205	3663313	3664884	1572	selected
TU_1987	3664925	3666292	1367	+	3664925	3666246	NS	leaderless_TSS	2	RVBD_3283:RVBD_3284	3664925	3665147	3665359	3666246	888	selected
TU_1988	3666297	3668156	1859	+	3666354	3668156	ES	non_leaderless	1	RVBD_3285	3666297	3666534	3666675	3668156	1482	selected
TU_1989	3668166	3669403	1237	-	3668166	3669385	NS	non_leaderless	2	RVBD_3286c:RVBD_3287c	3669403	3669075	3669074	3668166	909	selected
TU_1990	3669398	3669946	548	-	3669583	3669996	NS	non_leaderless	1	RVBD_3288c	3669946	3669553	3669552	3669413	140	no
TU_1991	3669956	3671791	1835	-	3670031	3671791	NS	leaderless_TSS	2	RVBD_3289c:RVBD_3290c	3671791	3671342	3671341	3670031	1311	selected
TU_1992	3671801	3672294	493	-	3671842	3672294	NS	leaderless_TSS	1	RVBD_3291c	3672294	3671925	3671924	3671801	124	no
TU_1993	3672325	3675173	2848	+	3672325	3675083	NS	non_leaderless	2	RVBD_3292:RVBD_3293	3672325	3672575	3672575	3675083	2509	selected
TU_1994	3675093	3675992	899	-	3675183	3675992	NS	non_leaderless	1	RVBD_3294c	3675992	3675719	3675718	3675400	319	selected
TU_1995	3676063	3682097	6034	+	3676063	3682084	NS	leaderless_TSS	3	RVBD_3295:RVBD_3296:RVBD_3297	3676063	3676338	3676486	3682084	5599	selected
TU_1996	3682094	3686010	3916	-	3682107	3685960	NS	non_leaderless	2	RVBD_3298c:RVBD_3299c	3686010	3685394	3685393	3683031	2363	selected
TU_1997	3686020	3689480	3460	-	3685980	3689439	ES	non_leaderless	3	RVBD_3300c:RVBD_3301c:RVBD_3302c	3689480	3689074	3689073	3686020	3054	selected
TU_1998	3689490	3690935	1445	-	3689454	3690935	NS	leaderless_TSS	1	RVBD_3303c	3690935	3690498	3690497	3689490	1008	selected
TU_1999	3691312	3691800	488	+	3691312	3691791	NS	leaderless_TSS	1	RVBD_3304	3691312	3691600	3691709	3691800	92	no
TU_2000	3691801	3694160	2359	-	3691810	3694160	NS	leaderless_TSS	2	RVBD_3305c:RVBD_3306c	3694160	3693723	3693722	3691810	1913	selected
TU_2001	3694223	3696631	2408	+	3694225	3696639	NS	leaderless_TSS	2	RVBD_3307:RVBD_3308	3694223	3694475	3694602	3696639	2038	selected
TU_2002	3696649	3697402	753	-	3696641	3697264	NS	non_leaderless	1	RVBD_3309c	3697402	3696868	3696867	3696641	227	selected
TU_2003	3697369	3698282	913	+	3697369	3698268	NS	leaderless_TSS	1	RVBD_3310	3697369	3697627	3697756	3698268	513	selected
TU_2004	3698292	3699565	1273	+	3698292	3699554	NS	leaderless_TSS	1	RVBD_3311	3698292	3698627	3698807	3699554	748	selected
TU_2005	3699564	3700507	943	-	3699575	3700501	NS	non_leaderless	1	RVBD_3312c	3700507	3700201	3700200	3699575	626	selected
TU_2006	3700760	3701187	427	-	3700876	3701187	NS	leaderless_TSS	1	RVBD_3312A	3701187	3700874	3700873	3700760	114	no
TU_2007	3701197	3702615	1418	-	3701258	3702355	NS	non_leaderless	1	RVBD_3313c	3702615	3702227	3702226	3701258	969	selected
TU_2008	3702625	3704070	1445	-	3702355	3704036	NS	non_leaderless	2	RVBD_3314c:RVBD_3315c	3704070	3703668	3703667	3702625	1043	selected
TU_2009	3704155	3707803	3648	+	3704273	3707734	NS	non_leaderless	4	RVBD_3316:RVBD_3317:RVBD_3318:RVBD_3319	3704155	3704400	3704523	3707734	3212	selected
TU_2010	3707745	3708487	742	-	3707813	3708487	NS	leaderless_TSS	2	RVBD_3320c:RVBD_3321c	3708487	3708077	3708076	3707813	264	selected
TU_2011	3708497	3709853	1356	-	3708609	3709885	NS	non_leaderless	2	RVBD_3322c:RVBD_3323c	3709853	3709388	3709387	3708609	779	selected
TU_2012	3709863	3710419	556	-	3709886	3710419	NS	non_leaderless	1	RVBD_3324c	3710514	3710156	3710155	3709886	270	no
TU_2013	3710604	3711836	1232	+	3710604	3711865	NS	leaderless_TSS	2	RVBD_3325:RVBD_3326	3710604	3710968	3711057	3711836	780	selected
TU_2014	3711846	3713555	1709	+	3711920	3713632	NS	non_leaderless	1	RVBD_3327	3711846	3712040	3712210	3713632	1423	selected
TU_2015	3713642	3714512	870	-	3713565	3714503	NS	non_leaderless	1	RVBD_3328c	3714512	3714128	3714127	3713565	563	selected
TU_2016	3714479	3715942	1463	+	3714563	3715879	NS	non_leaderless	1	RVBD_3329	3714479	3714719	3714834	3715879	1046	selected
TU_2017	3715947	3717279	1332	+	3715948	3717165	NS	leaderless_TSS	1	RVBD_3330	3715947	3716197	3716286	3717165	880	selected
TU_2018	3717289	3720098	2809	+	3717261	3719917	NS	non_leaderless	2	RVBD_3331:RVBD_3332	3717289	3717534	3717679	3719917	2239	selected
TU_2019	3719927	3721379	1452	-	3720108	3720953	NS	non_leaderless	1	RVBD_3333c	3721379	3720922	3720921	3720108	814	selected
TU_2020	3721403	3721892	489	+	3721428	3721868	NS	non_leaderless	1	RVBD_3334	3721403	3721673	3721759	3721868	110	no
TU_2021	3721878	3723805	1927	-	3721902	3723802	ES	leaderless_TSS	2	RVBD_3335c:RVBD_3336c	3723805	3723403	3723402	3721902	1501	selected
TU_2022	3723827	3724781	954	+	3723827	3724719	NS	non_leaderless	2	RVBD_3337:RVBD_3338	3723899	3724230	3724321	3724719	399	selected
TU_2023	3724762	3726022	1260	-	3724786	3726015	NS	non_leaderless	1	RVBD_3339c	3726022	3725673	3725672	3724786	887	selected
TU_2024	3726142	3729525	3383	+	3726298	3729526	ES	non_leaderless	3	RVBD_3340:RVBD_3341:RVBD_3342	3726142	3726392	3726466	3729526	3061	selected
TU_2025	3729536	3740480	10944	-	3729535	3738171	NS	non_leaderless	2	RVBD_3343c:RVBD_3344c	3740480	3740058	3740057	3732544	7514	selected
TU_2026	3740490	3747503	7013	-	3738329	3743626	NS	non_leaderless	2	RVBD_3345c:RVBD_3346c	3747503	3747149	3747148	3740490	6659	selected
TU_2027	3747513	3753355	5842	-	3743882	3753355	NS	non_leaderless	1	RVBD_3347c	3753387	3752821	3752820	3748019	4802	selected
TU_2028	3753559	3754454	895	+	3753936	3754427	NS	non_leaderless	1	RVBD_3348	3753559	3753804	3753915	3754427	513	selected
TU_2029	3754437	3769170	14733	-	3754464	3769167	NS	leaderless_TSS	5	RVBD_3349c:RVBD_3350c:RVBD_3351c:RVBD_3352c:RVBD_3353c	3769170	3768824	3768823	3758531	10293	selected
TU_2030	3769282	3769675	393	+	3769282	3769671	NS	leaderless_TSS	1	RVBD_3354	3769282	3769560	3769588	3769675	88	no
TU_2031	3769681	3770820	1139	-	3769685	3770820	ES	leaderless_TSS	2	RVBD_3355c:RVBD_3356c	3770820	3770361	3770360	3769685	676	selected
TU_2032	3770909	3772811	1902	+	3770944	3772705	NS	non_leaderless	3	RVBD_3357:RVBD_3358:RVBD_3359	3770909	3771159	3771385	3772705	1321	selected
TU_2033	3772821	3773177	356	+	3772822	3773190	NS	leaderless_TSS	1	RVBD_3360	3772821	3773104	3773132	3773177	46	no
TU_2034	3773200	3775528	2328	-	3773187	3775045	NS	non_leaderless	4	RVBD_3361c:RVBD_3362c:RVBD_3363c:RVBD_3364c	3775528	3775255	3775254	3773282	1973	selected
TU_2035	3775538	3777803	2265	-	3775042	3777672	NS	non_leaderless	1	RVBD_3365c	3777803	3777392	3777391	3775538	1854	selected
TU_2036	3777748	3778687	939	+	3777908	3778372	NS	non_leaderless	1	RVBD_3366	3777748	3777959	3778081	3778372	292	selected
TU_2037	3778692	3780505	1813	+	3778739	3780514	NS	non_leaderless	1	RVBD_3367	3778692	3778896	3779033	3780514	1482	selected
TU_2038	3780524	3781159	635	-	3780515	3781159	NS	non_leaderless	1	RVBD_3368c	3781159	3780808	3780807	3780515	293	no
TU_2039	3781182	3781671	489	+	3781158	3781592	NS	non_leaderless	1	RVBD_3369	3781182	3781479	3781619	3781671	53	no
TU_2040	3781602	3784954	3352	-	3781681	3784920	NS	non_leaderless	1	RVBD_3370c	3784954	3784566	3784565	3781681	2885	selected
TU_2041	3785082	3786484	1402	+	3785112	3786452	NS	non_leaderless	1	RVBD_3371	3785082	3785323	3785442	3786452	1011	selected
TU_2042	3786494	3787844	1350	+	3786494	3787827	ES	leaderless_TSS	2	RVBD_3372:RVBD_3372A	3786494	3786746	3786911	3787827	917	selected
TU_2043	3787849	3790302	2453	+	3787906	3790228	NS	non_leaderless	3	RVBD_3373:RVBD_3374:RVBD_3375	3787849	3788099	3788241	3790205	1965	selected
TU_2044	3790307	3791018	711	+	3790336	3790989	NS	non_leaderless	1	RVBD_3376	3790307	3790605	3790725	3790989	265	selected
TU_2045	3790999	3799021	8022	-	3791028	3798669	NS	non_leaderless	7	RVBD_3377c:RVBD_3378c:RVBD_3379c:RVBD_3380c:RVBD_3381c:RVBD_3382c:RVBD_3383c	3799021	3798653	3798652	3791028	7625	selected
TU_2046	3799016	3800091	1075	-	3799423	3800123	NS	non_leaderless	2	RVBD_3384c:RVBD_3385c	3800091	3799805	3799804	3799031	774	selected
TU_2047	3800272	3804088	3816	+	3800272	3804028	NS	non_leaderless	3	RVBD_3386:RVBD_3387:RVBD_3388	3800168	3800418	3800641	3804028	3388	selected
TU_2048	3804036	3804988	952	-	3804099	3804971	NS	non_leaderless	1	RVBD_3389c	3804988	3804463	3804462	3804099	364	selected
TU_2049	3805045	3807744	2699	+	3805045	3807753	NS	leaderless_TSS	2	RVBD_3390:RVBD_3391	3805045	3805245	3805513	3806214	702	selected
TU_2050	3807763	3808617	854	-	3807754	3808617	NS	leaderless_TSS	1	RVBD_3392c	3808617	3808237	3808236	3807754	483	selected
TU_2051	3808641	3809612	971	+	3808641	3809567	NS	leaderless_TSS	1	RVBD_3393	3808641	3808877	3808984	3809567	584	selected
TU_2052	3809577	3811844	2267	-	3809622	3811816	NS	non_leaderless	2	RVBD_3394c:RVBD_3395c	3811844	3811301	3811300	3809622	1679	selected
TU_2053	3811899	3812671	772	+	3811899	3812525	NS	leaderless_TSS	1	RVBD_3395A	3811899	3812221	3812222	3812525	304	selected
TU_2054	3812535	3814263	1728	-	3812681	3814258	ES	non_leaderless	1	RVBD_3396c	3814263	3813852	3813851	3812681	1171	selected
TU_2055	3814273	3816286	2013	-	3814270	3816286	NS	leaderless_TSS	2	RVBD_3397c:RVBD_3398c	3816286	3815875	3815874	3814960	915	selected
TU_2056	3816309	3817395	1086	+	3816309	3817355	NS	non_leaderless	1	RVBD_3399	3816368	3816618	3816912	3817355	444	selected
TU_2057	3817400	3820805	3405	+	3817419	3820582	NS	non_leaderless	2	RVBD_3400:RVBD_3401	3817400	3817730	3817903	3820582	2680	selected
TU_2058	3820592	3822187	1595	-	3820833	3822071	NS	non_leaderless	1	RVBD_3402c	3822187	3821832	3821831	3820833	999	selected
TU_2059	3822182	3824026	1844	-	3822442	3824043	NS	non_leaderless	1	RVBD_3403c	3824026	3823628	3823627	3822197	1431	selected
TU_2060	3824036	3824814	778	-	3824060	3824764	NS	non_leaderless	1	RVBD_3404c	3824814	3824537	3824536	3824060	477	selected
TU_2061	3824824	3825448	624	-	3824882	3825448	NS	leaderless_TSS	1	RVBD_3405c	3825448	3825199	3825198	3825184	15	no
TU_2062	3825510	3826443	933	+	3825510	3826397	NS	non_leaderless	1	RVBD_3406	3825467	3825717	3825918	3826397	480	selected
TU_2063	3826453	3827161	708	+	3826432	3827138	NS	non_leaderless	2	RVBD_3407:RVBD_3408	3826453	3826778	3826917	3827138	222	selected
TU_2064	3827148	3828942	1794	-	3827171	3828907	NS	leaderless_TSS	1	RVBD_3409c	3828942	3828529	3828528	3827171	1358	selected
TU_2065	3828952	3831733	2781	-	3828963	3831699	ES	non_leaderless	2	RVBD_3410c:RVBD_3411c	3831733	3831350	3831349	3828963	2387	selected
TU_2066	3831906	3832316	410	+	3831906	3832316	NS	leaderless_TSS	1	RVBD_3412	3831906	3832154	3832199	3832316	118	no
TU_2067	3832326	3833845	1519	-	3832326	3833856	NS	non_leaderless	2	RVBD_3413c:RVBD_3414c	3833845	3833481	3833480	3832326	1155	selected
TU_2068	3833855	3834701	846	-	3833874	3834701	NS	non_leaderless	1	RVBD_3415c	3834470	3834143	3834142	3833924	219	selected
TU_2069	3834971	3835442	471	+	3835072	3835380	NS	non_leaderless	1	RVBD_3416	3834971	3835199	3835436	3835442	7	no
TU_2070	3835388	3837638	2250	-	3835452	3837468	ES	non_leaderless	2	RVBD_3417c:RVBD_3418c	3837638	3837103	3837102	3835452	1651	selected
TU_2071	3837648	3839044	1396	-	3837735	3838769	NS	non_leaderless	1	RVBD_3419c	3839044	3838616	3838615	3837735	881	selected
TU_2072	3839054	3841574	2520	-	3838766	3841600	ES	non_leaderless	4	RVBD_3420c:RVBD_3421c:RVBD_3422c:RVBD_3423c	3841574	3841185	3841184	3839805	1380	selected
TU_2073	3841659	3842256	597	-	3841894	3842256	NS	non_leaderless	1	RVBD_3424c	3842420	3842171	3842170	3841894	277	no
TU_2074	3842419	3844055	1636	+	3842419	3843914	NS	non_leaderless	2	RVBD_3425:RVBD_3426	3842419	3842669	3843137	3843914	778	selected
TU_2075	3843924	3847346	3422	-	3844065	3846150	NS	non_leaderless	2	RVBD_3427c:RVBD_3428c	3847346	3846979	3846978	3844065	2914	selected
TU_2076	3846777	3847812	1035	+	3847345	3847881	NS	non_leaderless	1	RVBD_3429	3846777	3847028	3847186	3847441	256	selected
TU_2077	3847891	3849457	1566	-	3847822	3848985	NS	non_leaderless	1	RVBD_3430c	3849457	3849043	3849042	3848999	44	selected
TU_2078	3849467	3854158	4691	-	3849474	3854108	NS	non_leaderless	4	RVBD_3431c:RVBD_3432c:RVBD_3433c:RVBD_3434c	3854158	3853794	3853793	3849474	4320	selected
TU_2079	3854168	3855003	835	-	3854119	3854973	NS	non_leaderless	1	RVBD_3435c	3855003	3854712	3854711	3854168	544	selected
TU_2080	3854998	3857069	2071	-	3855195	3857069	ES	leaderless_TSS	1	RVBD_3436c	3857069	3856669	3856668	3855248	1421	selected
TU_2081	3857140	3857567	427	+	3857091	3857567	NS	non_leaderless	1	RVBD_3437	3857140	3857359	3857455	3857567	113	no
TU_2082	3857577	3858429	852	+	3857577	3858419	NS	leaderless_TSS	1	RVBD_3438	3857577	3857818	3857928	3858419	492	selected
TU_2083	3858429	3860132	1703	-	3858439	3860156	NS	leaderless_TSS	2	RVBD_3439c:RVBD_3440c	3860132	3859753	3859752	3859217	536	selected
TU_2084	3860142	3862689	2547	-	3860204	3862570	ES	non_leaderless	3	RVBD_3441c:RVBD_3442c:RVBD_3443c	3862689	3862194	3862193	3860204	1990	selected
TU_2085	3862703	3863443	740	-	3862803	3863443	NS	leaderless_TSS	2	RVBD_3444c:RVBD_3445c	3863443	3863072	3863071	3862803	269	selected
TU_2086	3863453	3868417	4964	-	3863496	3868417	NS	non_leaderless	2	RVBD_3446c:RVBD_3447c	3868510	3868261	3868260	3863496	4765	selected
TU_2087	3868531	3869274	743	+	3868531	3869934	NS	non_leaderless	1	RVBD_3448	3868531	3868781	3868910	3869274	365	selected
TU_2088	3869284	3871253	1969	+	3869931	3871298	NS	non_leaderless	1	RVBD_3449	3869284	3869499	3869568	3871298	1731	selected
TU_2089	3871308	3872675	1367	-	3871263	3872675	NS	non_leaderless	1	RVBD_3450c	3872675	3872426	3872425	3871263	1163	selected
TU_2090	3872796	3873606	810	+	3872796	3873584	NS	leaderless_TSS	1	RVBD_3451	3872796	3873046	3873166	3873584	419	selected
TU_2091	3873616	3874414	798	+	3873631	3874311	NS	non_leaderless	1	RVBD_3452	3873616	3873843	3873964	3874311	348	selected
TU_2092	3874419	3876221	1802	+	3874583	3876269	NS	non_leaderless	2	RVBD_3453:RVBD_3454	3874419	3874671	3874848	3876269	1422	selected
TU_2093	3876279	3880983	4704	-	3876231	3880832	ES	non_leaderless	8	RVBD_3455c:RVBD_3456c:RVBD_3457c:RVBD_3458c:RVBD_3459c:RVBD_3460c:RVBD_3461c:RVBD_3462c	3880987	3880402	3880401	3876231	4171	selected
TU_2094	3881086	3882006	920	+	3881086	3881943	NS	leaderless_TSS	1	RVBD_3463	3881086	3881579	3881580	3881671	92	selected
TU_2095	3882016	3885144	3128	+	3882016	3885096	ES	leaderless_TSS	4	RVBD_3464:RVBD_3465:RVBD_3466:RVBD_3467	3882016	3882306	3882528	3885096	2569	selected
TU_2096	3885106	3886459	1353	-	3885154	3886248	NS	non_leaderless	1	RVBD_3468c	3886459	3886071	3886070	3885154	917	selected
TU_2097	3886469	3888364	1895	-	3886252	3887262	NS	non_leaderless	1	RVBD_3469c	3888364	3888028	3888027	3886469	1559	selected
TU_2098	3888374	3889520	1146	-	3887323	3889520	NS	non_leaderless	2	RVBD_3470c:RVBD_3471c	3889520	3889193	3889192	3888374	819	selected
TU_2099	3889549	3890117	568	+	3889541	3890047	NS	non_leaderless	1	RVBD_3472	3889549	3889873	3889965	3890117	153	no
TU_2100	3890057	3890912	855	-	3890127	3890912	NS	non_leaderless	1	RVBD_3473c	3890912	3890452	3890451	3890127	325	selected
TU_2101	3891009	3892540	1531	+	3891009	3892270	NS	leaderless_TSS	2	RVBD_3474:RVBD_3475	3891009	3891361	3891442	3892241	800	selected
TU_2102	3892280	3893939	1659	-	3892550	3893899	NS	non_leaderless	1	RVBD_3476c	3893939	3893624	3893623	3892550	1074	selected
TU_2103	3894137	3899078	4941	+	3894272	3899064	NS	non_leaderless	3	RVBD_3477:RVBD_3478:RVBD_3479	3894137	3894461	3894621	3899064	4444	selected
TU_2104	3899074	3900627	1553	-	3899088	3900581	NS	non_leaderless	1	RVBD_3480c	3900627	3900280	3900279	3899088	1192	selected
TU_2105	3900637	3901349	712	-	3900672	3901361	NS	non_leaderless	1	RVBD_3481c	3901349	3900949	3900948	3900672	277	selected
TU_2106	3901359	3903047	1688	-	3901503	3902991	NS	non_leaderless	2	RVBD_3482c:RVBD_3483c	3903047	3902745	3902744	3901503	1242	selected
TU_2107	3903184	3904791	1607	+	3903257	3904795	NS	non_leaderless	1	RVBD_3484	3903184	3903434	3903575	3904795	1221	selected
TU_2108	3904805	3905745	940	-	3904801	3905745	NS	non_leaderless	1	RVBD_3485c	3905664	3905406	3905405	3904801	605	selected
TU_2109	3905876	3906343	467	+	3905951	3906400	NS	non_leaderless	1	RVBD_3486	3905876	3906178	3906259	3906400	142	no
TU_2110	3906410	3907697	1287	-	3906353	3907186	NS	non_leaderless	1	RVBD_3487c	3907697	3907327	3907326	3906353	974	selected
TU_2111	3907816	3908241	425	+	3907846	3908169	NS	non_leaderless	1	RVBD_3488	3907816	3908066	3908138	3908241	104	no
TU_2112	3908251	3909995	1744	+	3908251	3909917	ES	leaderless_TSS	2	RVBD_3489:RVBD_3490	3908251	3908559	3908663	3909917	1255	selected
TU_2113	3910044	3910634	590	+	3910069	3910647	NS	non_leaderless	1	RVBD_3491	3910044	3910315	3910414	3910647	234	no
TU_2114	3910657	3911923	1266	-	3910644	3911854	NS	non_leaderless	2	RVBD_3492c:RVBD_3493c	3911923	3911587	3911586	3910644	943	selected
TU_2115	3911933	3919407	7474	-	3911854	3919379	NS	non_leaderless	6	RVBD_3494c:RVBD_3495c:RVBD_3496c:RVBD_3497c:RVBD_3498c:RVBD_3499c	3919407	3918944	3918943	3911933	7011	selected
TU_2116	3919417	3921128	1711	-	3919399	3921040	NS	non_leaderless	2	RVBD_3500c:RVBD_3501c	3921128	3920742	3920741	3919417	1325	selected
TU_2117	3921123	3922474	1351	-	3921266	3922435	NS	non_leaderless	2	RVBD_3502c:RVBD_3503c	3922474	3922130	3922129	3921138	992	selected
TU_2118	3922552	3924848	2296	+	3922650	3924998	NS	non_leaderless	2	RVBD_3504:RVBD_3505	3922552	3922802	3922964	3924032	1069	selected
TU_2119	3924858	3926678	1820	+	3925069	3926577	NS	non_leaderless	1	RVBD_3506	3924858	3925122	3925123	3926577	1455	selected
TU_2120	3926683	3931021	4338	+	3926748	3930893	NS	non_leaderless	1	RVBD_3507	3926683	3926933	3927004	3930893	3890	selected
TU_2121	3931129	3936894	5765	+	3931184	3936889	NS	non_leaderless	1	RVBD_3508	3931129	3931378	3931442	3936889	5448	selected
TU_2122	3936899	3939439	2540	-	3937056	3939436	NS	leaderless_TSS	2	RVBD_3509c:RVBD_3510c	3939439	3939094	3939093	3938480	614	selected
TU_2123	3939737	3945261	5524	+	3939796	3941940	NS	non_leaderless	1	RVBD_3511	3939737	3939962	3940224	3941940	1717	selected
TU_2124	3945173	3945927	754	-	3945271	3945927	NS	non_leaderless	1	RVBD_3513c	3945896	3945496	3945495	3945271	225	selected
TU_2125	3945914	3950877	4963	+	3945973	3950442	NS	non_leaderless	1	RVBD_3514	3945914	3946061	3946219	3950442	4224	selected
TU_2126	3950544	3952643	2099	-	3951003	3952649	NS	non_leaderless	1	RVBD_3515c	3952643	3952161	3952160	3951003	1158	selected
TU_2127	3952678	3954494	1816	+	3952723	3954449	NS	non_leaderless	2	RVBD_3516:RVBD_3517	3952678	3952928	3952988	3954449	1462	selected
TU_2128	3954465	3955700	1235	-	3954504	3955700	NS	non_leaderless	1	RVBD_3518c	3955700	3955338	3955337	3954504	834	selected
TU_2129	3955729	3956494	765	+	3955729	3956439	NS	leaderless_TSS	1	RVBD_3519	3955729	3955995	3956157	3956439	283	selected
TU_2130	3956449	3957824	1375	-	3956504	3957547	NS	non_leaderless	1	RVBD_3520c	3957824	3957450	3957449	3956504	946	selected
TU_2131	3957606	3958265	659	+	3957700	3958611	NS	non_leaderless	1	RVBD_3521	3957606	3957765	3957963	3958265	303	no
TU_2132	3958275	3960199	1924	+	3958627	3960892	NS	non_leaderless	2	RVBD_3522:RVBD_3523	3958275	3958417	3958600	3960199	1600	selected
TU_2133	3960209	3961969	1760	+	3960934	3961965	NS	non_leaderless	1	RVBD_3524	3960209	3960436	3960512	3960995	484	selected
TU_2134	3961975	3962503	528	-	3961979	3962503	NS	leaderless_TSS	1	RVBD_3525c	3962503	3962191	3962190	3961979	212	no
TU_2135	3962590	3964648	2058	+	3962618	3964233	NS	non_leaderless	2	RVBD_3526:RVBD_3527	3962590	3962863	3962993	3964233	1241	selected
TU_2136	3964344	3965403	1059	-	3964658	3965371	NS	non_leaderless	1	RVBD_3528c	3965403	3964746	3964745	3964344	402	selected
TU_2137	3965865	3969123	3258	-	3966063	3969123	NS	leaderless_TSS	3	RVBD_3529c:RVBD_3530c:RVBD_3531c	3969123	3968795	3968794	3966063	2732	selected
TU_2138	3969522	3970874	1352	+	3969522	3970742	NS	non_leaderless	1	RVBD_3532	3969753	3970002	3970003	3970520	518	selected
TU_2139	3970752	3975521	4769	-	3970884	3975475	NS	non_leaderless	4	RVBD_3533c:RVBD_3534c:RVBD_3535c:RVBD_3536c	3975521	3975063	3975062	3970884	4179	selected
TU_2140	3975548	3978172	2624	+	3975548	3978101	NS	leaderless_TSS	2	RVBD_3537:RVBD_3538	3975548	3976094	3976095	3978101	2007	selected
TU_2141	3978182	3979668	1486	+	3978238	3979677	NS	non_leaderless	1	RVBD_3539	3978182	3978330	3978448	3979677	1230	selected
TU_2142	3979687	3985645	5958	-	3979678	3985624	NS	non_leaderless	6	RVBD_3540c:RVBD_3541c:RVBD_3542c:RVBD_3543c:RVBD_3544c:RVBD_3545c	3985645	3985217	3985216	3979678	5539	selected
TU_2143	3985736	3987013	1277	+	3985736	3986911	NS	leaderless_TSS	1	RVBD_3546	3985736	3986002	3986077	3986911	835	selected
TU_2144	3987023	3987551	528	+	3987023	3987478	NS	leaderless_TSS	1	RVBD_3547	3987023	3987306	3987438	3987551	114	no
TU_2145	3987488	3989277	1789	-	3987561	3989277	NS	leaderless_TSS	2	RVBD_3548c:RVBD_3549c	3989277	3988968	3988967	3987561	1407	selected
TU_2146	3989296	3994999	5703	+	3989332	3994921	NS	non_leaderless	5	RVBD_3550:RVBD_3551:RVBD_3552:RVBD_3553:RVBD_3554	3989296	3989574	3989709	3994921	5213	selected
TU_2147	3994931	3997810	2879	-	3995009	3997810	NS	leaderless_TSS	3	RVBD_3555c:RVBD_3556c:RVBD_3557c	3997810	3997391	3997390	3995009	2382	selected
